Participant,Pair,Variation 1 Name,Image Rank 1 Result,Variation 2 Name,Image Rank 2 Result
Participant 105,1,Blue|Image|Serif,0,Red|None|Serif,1
Participant 105,2,Green|Image|Sans-Serif,1,Blue|Illustration|Handwritten,0
Participant 105,3,Red|Image|Serif,0,Red|Illustration|Handwritten,1
Participant 105,4,Red|Illustration|Serif,1,Red|Image|Sans-Serif,0
Participant 105,5,Green|Image|Serif,1,Blue|None|Serif,0
Participant 105,6,Green|Illustration|Serif,1,Red|None|Handwritten,0
Participant 105,7,Red|Illustration|Sans-Serif,0,Green|None|Serif,1
Participant 105,8,Green|Image|Serif,1,Blue|Image|Serif,0
Participant 105,9,Green|Image|Handwritten,1,Blue|Illustration|Handwritten,0
Participant 105,10,Green|Image|Serif,1,Red|Image|Sans-Serif,0
Participant 105,11,Green|Illustration|Sans-Serif,1,Red|Image|Handwritten,0
Participant 105,12,Blue|Illustration|Serif,0,Red|Image|Serif,1
Participant 105,13,Blue|Image|Handwritten,0,Blue|None|Sans-Serif,1
Participant 105,14,Green|Illustration|Serif,1,Green|Image|Handwritten,0
Participant 105,15,Green|None|Handwritten,1,Green|Image|Serif,0
Participant 105,16,Green|None|Handwritten,1,Red|Illustration|Serif,0
Participant 105,17,Blue|Image|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 105,18,Red|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 105,19,Blue|Image|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 105,20,Red|None|Sans-Serif,0,Green|Illustration|Serif,1
Participant 105,21,Blue|Image|Serif,0,Blue|None|Sans-Serif,1
Participant 105,22,Red|Illustration|Handwritten,1,Red|Image|Handwritten,0
Participant 105,23,Green|None|Handwritten,1,Blue|Image|Serif,0
Participant 105,24,Blue|Illustration|Serif,0,Green|Illustration|Handwritten,1
Participant 105,25,Green|Illustration|Serif,1,Green|Image|Sans-Serif,0
Participant 105,26,Blue|Illustration|Serif,0,Blue|None|Handwritten,1
Participant 105,27,Blue|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 105,28,Green|Image|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 105,29,Green|Image|Serif,0,Green|None|Sans-Serif,1
Participant 105,30,Green|Illustration|Serif,1,Blue|Illustration|Sans-Serif,0
Participant 105,31,Blue|None|Sans-Serif,0,Blue|None|Serif,1
Participant 105,32,Blue|Illustration|Handwritten,1,Blue|None|Handwritten,0
Participant 105,33,Blue|Illustration|Serif,1,Red|None|Sans-Serif,0
Participant 105,34,Green|Image|Handwritten,0,Green|None|Sans-Serif,1
Participant 104,0,Green|Illustration|Handwritten,1,Red|None|Serif,0
Participant 104,1,Red|Illustration|Handwritten,0,Green|Image|Handwritten,1
Participant 104,2,Blue|Illustration|Serif,1,Green|Image|Sans-Serif,0
Participant 104,3,Red|None|Sans-Serif,0,Blue|None|Serif,1
Participant 104,4,Blue|Image|Sans-Serif,0,Green|None|Serif,1
Participant 104,5,Red|None|Serif,0,Red|Illustration|Serif,1
Participant 104,6,Green|Image|Serif,1,Red|Illustration|Sans-Serif,0
Participant 104,7,Red|None|Serif,0,Green|Image|Serif,1
Participant 104,8,Green|Image|Serif,1,Green|None|Handwritten,0
Participant 104,9,Green|None|Serif,0,Green|Image|Serif,1
Participant 104,10,Blue|Image|Handwritten,1,Green|Illustration|Handwritten,0
Participant 104,11,Red|Illustration|Serif,1,Red|None|Sans-Serif,0
Participant 104,12,Green|None|Serif,1,Red|Image|Sans-Serif,0
Participant 104,13,Red|None|Sans-Serif,1,Red|None|Handwritten,0
Participant 104,14,Green|Illustration|Sans-Serif,1,Green|None|Serif,0
Participant 104,15,Green|Image|Serif,1,Green|None|Sans-Serif,0
Participant 104,16,Green|Image|Sans-Serif,0,Green|Image|Handwritten,1
Participant 104,17,Blue|None|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 104,18,Green|None|Sans-Serif,1,Blue|Image|Handwritten,0
Participant 104,19,Blue|Image|Serif,0,Green|None|Serif,1
Participant 104,20,Green|Illustration|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 104,21,Green|Illustration|Handwritten,1,Red|Image|Serif,0
Participant 104,22,Blue|Image|Sans-Serif,1,Blue|Image|Serif,0
Participant 104,23,Blue|Image|Handwritten,0,Green|Image|Sans-Serif,1
Participant 104,24,Blue|Illustration|Sans-Serif,1,Blue|None|Serif,0
Participant 104,25,Green|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 104,26,Blue|None|Sans-Serif,1,Red|None|Serif,0
Participant 104,27,Red|Illustration|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 104,28,Blue|Illustration|Sans-Serif,0,Green|Image|Serif,1
Participant 104,29,Green|Illustration|Handwritten,1,Green|Image|Serif,0
Participant 104,30,Blue|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 104,31,Red|Image|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 104,32,Red|None|Handwritten,0,Red|Image|Handwritten,1
Participant 104,33,Green|None|Handwritten,1,Red|None|Sans-Serif,0
Participant 104,34,Blue|Image|Serif,0,Green|Illustration|Serif,1
Participant 103,0,Red|Illustration|Serif,0,Blue|Illustration|Serif,1
Participant 103,1,Red|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 103,2,Green|Illustration|Handwritten,0,Blue|Image|Serif,1
Participant 103,3,Green|Illustration|Handwritten,1,Green|None|Handwritten,0
Participant 103,4,Red|Image|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 103,5,Red|Illustration|Sans-Serif,0,Green|None|Serif,1
Participant 103,6,Red|Image|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 103,7,Red|Illustration|Sans-Serif,0,Blue|Image|Serif,1
Participant 103,8,Blue|Illustration|Handwritten,1,Red|Illustration|Handwritten,0
Participant 103,9,Blue|Illustration|Handwritten,1,Red|None|Serif,0
Participant 103,10,Green|None|Handwritten,1,Red|None|Serif,0
Participant 103,11,Blue|Image|Serif,1,Green|None|Handwritten,0
Participant 103,12,Green|Illustration|Sans-Serif,1,Green|None|Sans-Serif,0
Participant 103,13,Red|Illustration|Sans-Serif,0,Red|Image|Handwritten,1
Participant 103,14,Red|None|Serif,0,Blue|Image|Sans-Serif,1
Participant 103,15,Green|None|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 103,16,Red|Image|Handwritten,0,Red|Image|Sans-Serif,1
Participant 103,17,Green|Image|Serif,1,Blue|Illustration|Serif,0
Participant 103,18,Green|Image|Handwritten,1,Green|Illustration|Sans-Serif,0
Participant 103,19,Blue|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 103,20,Blue|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 103,21,Green|Illustration|Sans-Serif,0,Blue|Image|Handwritten,1
Participant 103,22,Red|None|Sans-Serif,0,Green|Image|Serif,1
Participant 103,23,Red|None|Handwritten,0,Blue|Image|Serif,1
Participant 103,24,Red|None|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 103,25,Blue|Image|Handwritten,0,Green|Image|Sans-Serif,1
Participant 103,26,Green|Image|Serif,1,Green|Illustration|Serif,0
Participant 103,27,Red|None|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 103,28,Red|Illustration|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 103,29,Green|Illustration|Serif,1,Green|None|Sans-Serif,0
Participant 103,30,Blue|Illustration|Serif,1,Blue|Illustration|Handwritten,0
Participant 103,31,Blue|None|Handwritten,1,Blue|None|Serif,0
Participant 103,32,Blue|Illustration|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 103,33,Green|Image|Serif,1,Red|Image|Handwritten,0
Participant 103,34,Blue|None|Handwritten,0,Blue|Image|Serif,1
Participant 102,0,Blue|Illustration|Handwritten,1,Red|None|Sans-Serif,0
Participant 102,1,Red|None|Handwritten,0,Blue|None|Handwritten,1
Participant 102,2,Red|None|Handwritten,1,Green|None|Sans-Serif,0
Participant 102,3,Green|None|Sans-Serif,1,Blue|None|Sans-Serif,0
Participant 102,4,Red|None|Handwritten,0,Blue|Image|Handwritten,1
Participant 102,5,Green|Illustration|Sans-Serif,1,Red|None|Handwritten,0
Participant 102,6,Blue|Image|Serif,1,Red|None|Sans-Serif,0
Participant 102,7,Blue|Image|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 102,8,Red|Image|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 102,9,Red|Illustration|Sans-Serif,0,Red|Illustration|Serif,1
Participant 102,10,Blue|Illustration|Handwritten,0,Blue|Illustration|Serif,1
Participant 102,11,Green|Image|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 102,12,Green|Image|Handwritten,1,Blue|Image|Serif,0
Participant 102,13,Green|Illustration|Handwritten,1,Blue|None|Serif,0
Participant 102,14,Green|Image|Serif,1,Red|Image|Handwritten,0
Participant 102,15,Green|Image|Sans-Serif,1,Green|Illustration|Serif,0
Participant 102,16,Green|Illustration|Serif,1,Green|None|Sans-Serif,0
Participant 102,17,Red|Illustration|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 102,18,Blue|Image|Handwritten,1,Blue|None|Sans-Serif,0
Participant 102,19,Blue|None|Handwritten,0,Green|Illustration|Handwritten,1
Participant 102,20,Red|Image|Serif,0,Blue|Image|Sans-Serif,1
Participant 102,21,Red|None|Handwritten,0,Blue|None|Serif,1
Participant 102,22,Green|None|Handwritten,0,Green|Image|Serif,1
Participant 102,23,Red|Image|Serif,1,Green|Illustration|Serif,0
Participant 102,24,Red|Illustration|Sans-Serif,0,Green|Image|Serif,1
Participant 102,25,Blue|Image|Serif,1,Green|Illustration|Handwritten,0
Participant 102,26,Blue|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 102,27,Red|Image|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 102,28,Red|Image|Serif,1,Red|None|Sans-Serif,0
Participant 102,29,Red|Image|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 102,30,Blue|Illustration|Handwritten,1,Red|Image|Serif,0
Participant 102,31,Green|None|Serif,0,Red|Illustration|Sans-Serif,1
Participant 102,32,Red|Illustration|Serif,0,Blue|Image|Sans-Serif,1
Participant 102,33,Green|Illustration|Sans-Serif,1,Red|Illustration|Serif,0
Participant 102,34,Red|Illustration|Serif,0,Green|Image|Serif,1
Participant 101,0,Blue|Image|Serif,1,Red|Illustration|Handwritten,0
Participant 101,1,Blue|Image|Handwritten,1,Red|Image|Handwritten,0
Participant 101,2,Red|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 101,3,Red|Illustration|Handwritten,0,Green|None|Serif,1
Participant 101,4,Red|Illustration|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 101,5,Green|Illustration|Serif,1,Red|Illustration|Sans-Serif,0
Participant 101,6,Green|None|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 101,7,Blue|None|Handwritten,0,Green|Image|Sans-Serif,1
Participant 101,8,Blue|Illustration|Handwritten,1,Blue|Image|Handwritten,0
Participant 101,9,Red|Illustration|Serif,0,Red|Illustration|Sans-Serif,1
Participant 101,10,Green|Image|Handwritten,0,Green|None|Serif,1
Participant 101,11,Green|Illustration|Sans-Serif,1,Blue|Image|Serif,0
Participant 101,12,Red|Illustration|Handwritten,0,Red|None|Serif,1
Participant 101,13,Blue|Illustration|Serif,1,Red|None|Sans-Serif,0
Participant 101,14,Red|Image|Handwritten,0,Red|Image|Sans-Serif,1
Participant 101,15,Red|Illustration|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 101,16,Blue|None|Serif,1,Blue|None|Handwritten,0
Participant 101,17,Blue|Image|Sans-Serif,1,Blue|Image|Handwritten,0
Participant 101,18,Red|None|Sans-Serif,0,Green|None|Serif,1
Participant 101,19,Blue|Image|Serif,0,Blue|Illustration|Sans-Serif,1
Participant 101,20,Red|Illustration|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 101,21,Red|Image|Sans-Serif,0,Red|Image|Serif,1
Participant 101,22,Green|Illustration|Serif,1,Red|Image|Serif,0
Participant 101,23,Blue|None|Sans-Serif,1,Blue|Illustration|Serif,0
Participant 101,24,Blue|Image|Serif,0,Green|None|Serif,1
Participant 101,25,Blue|None|Sans-Serif,1,Green|Illustration|Serif,0
Participant 101,26,Blue|None|Handwritten,1,Green|None|Handwritten,0
Participant 101,27,Green|Image|Serif,1,Red|Illustration|Sans-Serif,0
Participant 101,28,Blue|Image|Sans-Serif,1,Red|None|Handwritten,0
Participant 101,29,Red|None|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 101,30,Blue|Image|Serif,1,Red|None|Sans-Serif,0
Participant 101,31,Green|Illustration|Serif,0,Green|None|Serif,1
Participant 101,32,Red|Illustration|Handwritten,0,Blue|None|Handwritten,1
Participant 101,33,Green|Image|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 101,34,Green|Illustration|Handwritten,1,Red|Illustration|Handwritten,0
Participant 100,0,Green|Illustration|Sans-Serif,0,Blue|Image|Handwritten,1
Participant 100,1,Blue|Image|Serif,1,Green|Illustration|Serif,0
Participant 100,2,Green|Image|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 100,3,Green|Illustration|Serif,1,Red|None|Handwritten,0
Participant 100,4,Blue|None|Serif,1,Red|None|Sans-Serif,0
Participant 100,5,Red|None|Handwritten,0,Blue|None|Sans-Serif,1
Participant 100,6,Blue|Image|Sans-Serif,1,Red|Image|Serif,0
Participant 100,7,Green|Image|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 100,8,Blue|None|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 100,9,Blue|Image|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 100,10,Green|Image|Sans-Serif,1,Green|None|Handwritten,0
Participant 100,11,Green|None|Sans-Serif,0,Blue|Image|Handwritten,1
Participant 100,12,Red|None|Handwritten,0,Green|Image|Serif,1
Participant 100,13,Blue|Image|Serif,1,Red|Illustration|Serif,0
Participant 100,14,Green|None|Sans-Serif,1,Blue|None|Serif,0
Participant 100,15,Red|Image|Sans-Serif,0,Blue|None|Handwritten,1
Participant 100,16,Blue|Image|Serif,1,Red|Image|Sans-Serif,0
Participant 100,17,Green|Illustration|Serif,1,Green|None|Handwritten,0
Participant 100,18,Red|Illustration|Handwritten,0,Green|Image|Handwritten,1
Participant 100,19,Green|Image|Sans-Serif,1,Green|Illustration|Handwritten,0
Participant 100,20,Red|Illustration|Handwritten,0,Green|None|Sans-Serif,1
Participant 100,21,Red|None|Sans-Serif,0,Blue|None|Handwritten,1
Participant 100,22,Red|Illustration|Serif,0,Red|Illustration|Sans-Serif,1
Participant 100,23,Green|Illustration|Sans-Serif,1,Green|None|Serif,0
Participant 100,24,Green|Illustration|Sans-Serif,0,Blue|Image|Sans-Serif,1
Participant 100,25,Blue|Illustration|Handwritten,1,Red|Illustration|Serif,0
Participant 100,26,Blue|Illustration|Sans-Serif,1,Red|Illustration|Serif,0
Participant 100,27,Green|None|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 100,28,Blue|Image|Handwritten,1,Blue|None|Serif,0
Participant 100,29,Green|Illustration|Serif,1,Red|Image|Handwritten,0
Participant 100,30,Red|None|Serif,0,Blue|Illustration|Serif,1
Participant 100,31,Blue|Illustration|Handwritten,1,Red|None|Sans-Serif,0
Participant 100,32,Red|Image|Serif,0,Green|Illustration|Handwritten,1
Participant 100,33,Green|None|Sans-Serif,1,Red|Image|Serif,0
Participant 100,34,Blue|None|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 99,0,Red|None|Serif,1,Red|Image|Serif,0
Participant 99,1,Blue|None|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 99,2,Blue|Illustration|Handwritten,0,Green|Illustration|Serif,1
Participant 99,3,Green|Image|Sans-Serif,0,Blue|None|Sans-Serif,1
Participant 99,4,Red|Illustration|Sans-Serif,0,Green|Image|Handwritten,1
Participant 99,5,Red|Image|Sans-Serif,0,Red|None|Serif,1
Participant 99,6,Green|Illustration|Handwritten,0,Blue|Illustration|Serif,1
Participant 99,7,Green|Image|Serif,0,Green|None|Sans-Serif,1
Participant 99,8,Red|Image|Handwritten,0,Blue|Image|Serif,1
Participant 99,9,Blue|Illustration|Serif,0,Green|Illustration|Serif,1
Participant 99,10,Red|Image|Serif,0,Blue|None|Serif,1
Participant 99,11,Blue|Image|Handwritten,1,Red|Illustration|Serif,0
Participant 99,12,Green|Image|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 99,13,Red|None|Serif,0,Blue|None|Handwritten,1
Participant 99,14,Red|Illustration|Handwritten,0,Green|Image|Sans-Serif,1
Participant 99,15,Blue|Image|Serif,0,Blue|Illustration|Serif,1
Participant 99,16,Blue|None|Serif,1,Green|Image|Serif,0
Participant 99,17,Green|None|Handwritten,1,Blue|Illustration|Serif,0
Participant 99,18,Red|None|Handwritten,0,Blue|None|Serif,1
Participant 99,19,Blue|Illustration|Sans-Serif,0,Green|Illustration|Serif,1
Participant 99,20,Green|Image|Sans-Serif,0,Green|None|Serif,1
Participant 99,21,Red|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 99,22,Blue|Image|Serif,1,Blue|None|Sans-Serif,0
Participant 99,23,Green|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 99,24,Green|Image|Serif,1,Red|Illustration|Serif,0
Participant 99,25,Blue|Image|Handwritten,1,Green|Image|Serif,0
Participant 99,26,Green|Illustration|Sans-Serif,1,Blue|Illustration|Handwritten,0
Participant 99,27,Green|Image|Serif,1,Red|None|Serif,0
Participant 99,28,Red|None|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 99,29,Red|Illustration|Handwritten,0,Green|Image|Handwritten,1
Participant 99,30,Blue|None|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 99,31,Blue|Illustration|Serif,0,Green|None|Serif,1
Participant 99,32,Red|None|Serif,0,Red|Illustration|Handwritten,1
Participant 99,33,Blue|Image|Sans-Serif,1,Red|Image|Handwritten,0
Participant 99,34,Blue|Illustration|Handwritten,1,Red|Image|Handwritten,0
Participant 98,0,Red|Illustration|Handwritten,0,Green|Image|Sans-Serif,1
Participant 98,1,Green|None|Sans-Serif,1,Blue|Image|Serif,0
Participant 98,2,Green|Illustration|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 98,3,Red|None|Handwritten,0,Blue|Image|Sans-Serif,1
Participant 98,4,Blue|Illustration|Serif,1,Red|Illustration|Sans-Serif,0
Participant 98,5,Red|None|Handwritten,0,Red|Image|Serif,1
Participant 98,6,Blue|Image|Serif,0,Green|Image|Serif,1
Participant 98,7,Green|Image|Handwritten,1,Red|None|Serif,0
Participant 98,8,Red|Image|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 98,9,Blue|Illustration|Sans-Serif,0,Blue|Image|Serif,1
Participant 98,10,Green|Image|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 98,11,Green|Illustration|Handwritten,1,Blue|None|Serif,0
Participant 98,12,Green|None|Sans-Serif,0,Green|Image|Handwritten,1
Participant 98,13,Blue|None|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 98,14,Red|Image|Handwritten,1,Green|None|Handwritten,0
Participant 98,15,Red|Illustration|Serif,0,Green|Image|Handwritten,1
Participant 98,16,Red|Image|Handwritten,1,Red|Illustration|Handwritten,0
Participant 98,17,Blue|Image|Handwritten,1,Red|Illustration|Handwritten,0
Participant 98,18,Red|Image|Sans-Serif,1,Blue|None|Serif,0
Participant 98,19,Green|None|Handwritten,0,Red|Image|Serif,1
Participant 98,20,Blue|Image|Serif,1,Green|Illustration|Serif,0
Participant 98,21,Red|None|Sans-Serif,0,Blue|None|Handwritten,1
Participant 98,22,Green|None|Handwritten,1,Green|None|Serif,0
Participant 98,23,Red|Image|Handwritten,0,Green|Image|Handwritten,1
Participant 98,24,Red|Illustration|Sans-Serif,1,Green|None|Sans-Serif,0
Participant 98,25,Blue|Image|Sans-Serif,1,Red|Image|Handwritten,0
Participant 98,26,Blue|None|Serif,0,Red|Illustration|Handwritten,1
Participant 98,27,Blue|None|Sans-Serif,0,Blue|Image|Serif,1
Participant 98,28,Blue|Image|Handwritten,1,Green|None|Handwritten,0
Participant 98,29,Green|None|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 98,30,Green|Image|Handwritten,1,Blue|Illustration|Sans-Serif,0
Participant 98,31,Blue|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 98,32,Red|Illustration|Sans-Serif,0,Green|Image|Serif,1
Participant 98,33,Green|Image|Serif,1,Blue|Illustration|Handwritten,0
Participant 98,34,Red|Image|Serif,0,Blue|Illustration|Sans-Serif,1
